"48151","0","Duplicate of TAPESTRY-1988.","1","-1"," Duplicate[0] of[0] TAPESTRY[0] -1988[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]","OK","english","-0.305762","negative"
"48779","1","Thanks for the issue / steps to resolve. Pretty much did what you said verbatim. (as it worked out on the other regexp issue)","3","-1"," Thanks[1] for[0] the[0] issue[0] /[0] steps[0] to[0] resolve[1] [[Sentence=-1,2=word max, 1-5]] Pretty[2] much[0] did[0] what[0] you[0] said[0] verbatim[0] [[Sentence=-1,3=word max, 1-5]] as[0] it[0] worked[0] out[0] on[0] the[0] other[0] regexp[0] issue[0] [[Sentence=-1,1=word max, 1-5]][[[3,-1 max of sentences]]]","OK","english","0.528324","positive"
"49357","0","patches applied","1","-1"," patches[0] applied[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]","OK","english","","neutral"
"49721","0","It's actually been in there (in jakarta.apache.org/tapestry/current and in CVS) for a while.","1","-1"," It's[0] actually[0] been[0] in[0] there[0] in[0] jakarta[0] [[Sentence=-1,1=word max, 1-5]] apache[0] [[Sentence=-1,1=word max, 1-5]] org/tapestry/current[0] and[0] in[0] CVS[0] for[0] a[0] while[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]","OK","english","0.202631","positive"
"49893","1","Fixed - thanks!","2","-1"," Fixed[0] thanks[1] [[Sentence=-1,2=word max, 1-5]][[[2,-1 max of sentences]]]","OK","english","0.824119","positive"
"50449","0","Does not occurs on Firefox or Curl. Probably a Chrome problem.","1","-2"," Does[0] not[0] occurs[0] on[0] Firefox[0] or[0] Curl[0] [[Sentence=-1,1=word max, 1-5]] Probably[0] a[0] Chrome[0] problem[-1] [[Sentence=-2,1=word max, 1-5]][[[1,-2 max of sentences]]]","OK","english","-0.395755","negative"
"50490","0","Integrated in tapestry-trunk-freestyle #515 (See [https://builds.apache.org/job/tapestry-trunk-freestyle/515/]) ÃƒÆ’Ã‚ ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚ ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚ ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚ ÃƒÆ’Ã…Â� TAP5-1621 - Fixed test joshcanfield : http://svn.apache.org/viewcvs.cgi/?root Apache-SVN&view rev&rev 1167447 Files : * /tapestry/tapestry5/trunk/tapestry-ioc/src/test/java/org/apache/tapestry5/ioc/internal/services/TypeCoercerImplTest.java","1","-1"," Integrated[0] in[0] tapestry[0] trunk[0] freestyle[0] #515[0] See[0] [https[0] ://builds[0] [[Sentence=-1,1=word max, 1-5]] apache[0] [[Sentence=-1,1=word max, 1-5]] org/job/tapestry[0] trunk[0] freestyle/515/][0] ÃƒÆ’Ã‚[0] ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚[0] ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚[0] ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚[0] ÃƒÆ’Ã…Â� TAP5[0] -1621[0] Fixed[0] test[0] joshcanfield[0] http[0] ://svn[0] [[Sentence=-1,1=word max, 1-5]] apache[0] [[Sentence=-1,1=word max, 1-5]] org/viewcvs[0] [[Sentence=-1,1=word max, 1-5]] cgi/[0] [[Sentence=-1,1=word max, 1-5]] root[0] Apache[0] SVN&view[0] rev&rev[0] 1167447[0] Files[0] /tapestry/tapestry5/trunk/tapestry[0] ioc/src/test/java/org/apache/tapestry5/ioc/internal/services/TypeCoercerImplTest[0] [[Sentence=-1,1=word max, 1-5]] java[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]","OK","english","0.321759","positive"
"50889","0","Seems like this has all been done.","2","-1"," Seems[0] like[1] this[0] has[0] all[0] been[0] done[0] [[Sentence=-1,2=word max, 1-5]][[[2,-1 max of sentences]]]","OK","english","","neutral"
"51694","-1","Yes, it's my mistake, I'm overlooked this property.","1","-2"," Yes[0] it's[0] my[0] mistake[-1] I'm[0] overlooked[-1] this[0] property[0] [[Sentence=-2,1=word max, 1-5]][[[1,-2 max of sentences]]]","OK","english","-0.761818","negative"
"51837","-1","The change you want would be nice, but is simply not possible. The form data is either available or not, if there's a file upload exception, then none of the data submitted in the form is available to Tapestry. This is a function of the multipart/form encoding type and the underlying Jakarta FileUpload library.","2","-1"," The[0] change[0] you[0] want[0] would[0] be[0] nice[1] but[0] is[0] simply[0] not[0] possible[0] [[Sentence=-1,2=word max, 1-5]] The[0] form[0] data[0] is[0] either[0] available[0] or[0] not[0] if[0] there's[0] a[0] file[0] upload[0] exception[0] then[0] none[0] of[0] the[0] data[0] submitted[0] in[0] the[0] form[0] is[0] available[0] to[0] Tapestry[0] [[Sentence=-1,1=word max, 1-5]] This[0] is[0] a[0] function[0] of[0] the[0] multipart/form[0] encoding[0] type[0] and[0] the[0] underlying[0] Jakarta[0] FileUpload[0] library[0] [[Sentence=-1,1=word max, 1-5]][[[2,-1 max of sentences]]]","OK","english","0.241926","positive"
"51981","1","Thanks for the sample app, I updated it for 5.0.15 and verified the problem, then tried the fix. Had to modify the mixins to return false from beforeRenderBody(), but then everything worked as expected (the Any component omitted its body).","2","-2"," Thanks[1] for[0] the[0] sample[0] app/ap[0] I[0] updated[0] it[0] for[0] 5[0] .0[0] .15[0] and[0] verified[0] the[0] problem[-1] then[0] tried[0] the[0] fix[0] [[Sentence=-2,2=word max, 1-5]] Had[0] to[0] modify[0] the[0] mixins[0] to[0] return[0] false[0] from[0] beforeRenderBody[0] but[0] then[0] everything[0] worked[0] as[0] expected[0] the[0] Any[0] component[0] omitted[0] its[0] body[0] [[Sentence=-1,1=word max, 1-5]][[[2,-2 max of sentences]]]","OK","english","","neutral"
"52102","0","Due to limitations in JIRA, the resolution on some issues had to be changed, as part of removing the fix release from the issue. Only issues that are actually fixed should have a fix release.","1","-1"," Due[0] to[0] limitations[0] in[0] JIRA[0] the[0] resolution[0] on[0] some[0] issues[0] had[0] to[0] be[0] changed[0] as[0] part[0] of[0] removing[0] the[0] fix[0] release[0] from[0] the[0] issue[0] [[Sentence=-1,1=word max, 1-5]] Only[0] issues[0] that[0] are[0] actually[0] fixed[0] should[0] have[0] a[0] fix[0] release[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]","OK","english","-0.474306","negative"
"52309","0","Integrated in Syncope-ROLE_PROVISIONING #4 (See [https://builds.apache.org/job/Syncope-ROLE_PROVISIONING/4/]) ÃƒÆ’Ã‚ ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚ ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚ ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚ ÃƒÆ’Ã…Â� [SYNCOPE-173][SYNCOPE-219] (Additional) Moving some classes to new packages as preparation for role-related workflow classes (Revision 1408258) [SYNCOPE-173][SYNCOPE-219] Moving some classes to new packages as preparation for role-related workflow classes (Revision 1408249) ÃƒÆ’Ã‚ ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚ ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚ ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚ ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚ ÃƒÆ’Ã…Â� Result SUCCESS ilgrosso : Files : * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/init/ContentLoader.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/init/SpringContextInitializer.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/policy/AccountPolicyEnforcer.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/rest/controller/WorkflowController.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/sync/SyncopeSyncResultHanlder.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/resources/workflow.properties * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/resources/workflowContext.xml * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/test/resources/noopworkflow/workflow.properties * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/test/resources/noopworkflow/workflowContext.xml * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/test/resources/workflow.properties ilgrosso : Files : * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/init/ActivitiWorkflowLoader.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/init/SpringContextInitializer.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/policy/AccountPolicyEnforcer.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/rest/controller/WorkflowController.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/sync/SyncopeSyncResultHanlder.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/AbstractUserWorkflowAdapter.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/ActivitiUserWorkflowAdapter.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/NoOpUserWorkflowAdapter.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/UserWorkflowAdapter.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/activiti * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/role * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/AbstractUserWorkflowAdapter.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/NoOpUserWorkflowAdapter.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/UserWorkflowAdapter.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiUserWorkflowAdapter.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiWorkflowLoader.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeEntitiesVariableType.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeGroupManager.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeGroupQueryImpl.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeSession.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeSessionFactory.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeUserManager.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeUserQueryImpl.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/AbstractActivitiDelegate.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/AutoActivate.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Create.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Delete.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/GenerateToken.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Reactivate.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Suspend.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Update.java * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/resources/userWorkflow.bpmn20.xml * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/resources/workflow.properties * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/resources/workflowContext.xml * /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/test/resources/workflow.properties","3","-1"," Integrated[0] in[0] Syncope[0] ROLE_PROVISIONING[0] #4[0] See[0] [https[0] ://builds[0] [[Sentence=-1,1=word max, 1-5]] apache[0] [[Sentence=-1,1=word max, 1-5]] org/job/Syncope[0] ROLE_PROVISIONING/4/][0] ÃƒÆ’Ã‚[0] ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚[0] ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚[0] ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚[0] ÃƒÆ’Ã…Â� [SYNCOPE[0] -173][SYNCOPE[0] -219][0] Additional[0] Moving[0] some[0] classes[0] to[0] new[0] packages[0] as[0] preparation[0] for[0] role[0] related[0] workflow[0] classes[0] Revision[0] 1408258[0] [SYNCOPE[0] -173][SYNCOPE[0] -219][0] Moving[0] some[0] classes[0] to[0] new[0] packages[0] as[0] preparation[0] for[0] role[0] related[0] workflow[0] classes[0] Revision[0] 1408249[0] ÃƒÆ’Ã‚[0] ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚[0] ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚[0] ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚[0] ÃƒÆ’Ã…Â� ÃƒÆ’Ã‚[0] ÃƒÆ’Ã…Â� Result[0] SUCCESS[2] ilgrosso[0] Files[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/init/ContentLoader[0] [[Sentence=-1,3=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/init/SpringContextInitializer[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/policy/AccountPolicyEnforcer[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/rest/controller/UserController[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/rest/controller/WorkflowController[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/sync/SyncopeSyncResultHanlder[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/resources/workflow[0] [[Sentence=-1,1=word max, 1-5]] properties[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/resources/workflowContext[0] [[Sentence=-1,1=word max, 1-5]] xml[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/test/resources/noopworkflow/workflow[0] [[Sentence=-1,1=word max, 1-5]] properties[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/test/resources/noopworkflow/workflowContext[0] [[Sentence=-1,1=word max, 1-5]] xml[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/test/resources/workflow[0] [[Sentence=-1,1=word max, 1-5]] properties[0] ilgrosso[0] Files[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/init/ActivitiWorkflowLoader[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/init/SpringContextInitializer[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/policy/AccountPolicyEnforcer[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/rest/controller/UserController[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/rest/controller/WorkflowController[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/sync/SyncopeSyncResultHanlder[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/AbstractUserWorkflowAdapter[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/ActivitiUserWorkflowAdapter[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/NoOpUserWorkflowAdapter[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/UserWorkflowAdapter[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/activiti[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/role[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/AbstractUserWorkflowAdapter[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/NoOpUserWorkflowAdapter[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/UserWorkflowAdapter[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiUserWorkflowAdapter[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiWorkflowLoader[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeEntitiesVariableType[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeGroupManager[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeGroupQueryImpl[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeSession[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeSessionFactory[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeUserManager[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeUserQueryImpl[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/AbstractActivitiDelegate[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/AutoActivate[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Create[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Delete[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/GenerateToken[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Reactivate[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Suspend[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Update[0] [[Sentence=-1,1=word max, 1-5]] java[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/resources/userWorkflow[0] [[Sentence=-1,1=word max, 1-5]] bpmn20[0] [[Sentence=-1,1=word max, 1-5]] xml[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/resources/workflow[0] [[Sentence=-1,1=word max, 1-5]] properties[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/main/resources/workflowContext[0] [[Sentence=-1,1=word max, 1-5]] xml[0] /incubator/syncope/branches/DEV_ROLE_PROVISIONING/core/src/test/resources/workflow[0] [[Sentence=-1,1=word max, 1-5]] properties[0] [[Sentence=-1,1=word max, 1-5]][[[3,-1 max of sentences]]]","","","",""
"52597","1","thanks Malith for your contribution...patch committed under rev. 1326522","2","-1"," thanks[1] Malith[0] for[0] your[0] contribution[0] [[Sentence=-1,2=word max, 1-5]] patch[0] committed[0] under[0] rev[0] [[Sentence=-1,1=word max, 1-5]] 1326522[0] [[Sentence=-1,1=word max, 1-5]][[[2,-1 max of sentences]]]","OK","english","0.517995","positive"
"52716","0","Fixed in the trunk and branch","1","-1"," Fixed[0] in[0] the[0] trunk[0] and[0] branch[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]","OK","english","","neutral"
"53257","1","Thanks for the patch, Michael. Applied with a few modifications.","2","-1"," Thanks[1] for[0] the[0] patch[0] Michael[0] [[Sentence=-1,2=word max, 1-5]] Applied[0] with[0] a[0] few[0] modifications[0] [[Sentence=-1,1=word max, 1-5]][[[2,-1 max of sentences]]]","OK","english","0.591496","positive"
"53284","0","Resolved in Version 1.2_QA_B1 . Therefore will be closing the issue","2","-1"," Resolved[1] in[0] Version[0] 1[0] .2_QA_B1[0] [[Sentence=-1,2=word max, 1-5]] Therefore[0] will[0] be[0] closing[0] the[0] issue[0] [[Sentence=-1,1=word max, 1-5]][[[2,-1 max of sentences]]]","OK","english","-0.406425","negative"
"53882","1","Fixed in both the current trunk and 1.2.x branch, thanks for reporting this: http://svn.apache.org/viewcvs.cgi?rev 383718&view rev http://svn.apache.org/viewcvs.cgi?rev 383720&view rev As well as LookupDispatchAction I also modified DispatchAction and ActionDispatcher which could expose the same issue when the NoSuchMethodException is thrown for an invalid method input through a parameter. Closing as FIXED.","2","-2"," Fixed[0] in[0] both[0] the[0] current[0] trunk[0] and[0] 1[0] .2[0] [[Sentence=-1,1=word max, 1-5]] x[1] branch[0] thanks[1] for[0] reporting[0] this[0] http[0] ://svn[0] [[Sentence=-1,2=word max, 1-5]] apache[0] [[Sentence=-1,1=word max, 1-5]] org/viewcvs[0] [[Sentence=-1,1=word max, 1-5]] cgi[0] [[Sentence=-1,1=word max, 1-5]] rev[0] 383718&view[0] rev[0] http[0] ://svn[0] [[Sentence=-1,1=word max, 1-5]] apache[0] [[Sentence=-1,1=word max, 1-5]] org/viewcvs[0] [[Sentence=-1,1=word max, 1-5]] cgi[0] [[Sentence=-1,1=word max, 1-5]] rev[0] 383720&view[0] rev[0] As[0] well[0] as[0] LookupDispatchAction[0] I[0] also[0] modified[0] DispatchAction[0] and[0] ActionDispatcher[0] which[0] could[0] expose[-1][--1 LastWordBoosterStrength] the[0] same[0] issue[0] when[0] the[0] NoSuchMethodException[0] is[0] thrown[0] for[0] an[0] invalid[-1] method[0] input[0] through[0] a[0] parameter[0] [[Sentence=-2,1=word max, 1-5]] Closing[0] as[0] FIXED[0] [[Sentence=-1,1=word max, 1-5]][[[2,-2 max of sentences]]]","OK","english","-0.233808","negative"
"54763","0","Fixed.","1","-1"," Fixed[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]","OK","english","","neutral"
"56246","0","Fixed in nightly build 20010612. Will be fixed in Struts 1.0 final.","1","-1"," Fixed[0] in[0] nightly[0] build[0] 20010612[0] [[Sentence=-1,1=word max, 1-5]] Will[0] be[0] fixed[0] in[0] Struts[0] 1[0] .0[0] final[0] [[Sentence=-1,1=word max, 1-5]][[[1,-1 max of sentences]]]","OK","english","-0.0192186","negative"
"57099","0","After the changes the error no longer appears in nightly build results. Closing as Fixed.","1","-2"," After[0] the[0] changes[0] the[0] error[-1] no[0] longer[0] appears[0] in[0] nightly[0] build[0] results[0] [[Sentence=-2,1=word max, 1-5]] Closing[0] as[0] Fixed[0] [[Sentence=-1,1=word max, 1-5]][[[1,-2 max of sentences]]]","OK","english","-0.233808","negative"
